fips,state,county_state,year,overall_food_insecurity_rate,number_of_food_insecure_persons_overall,food_insecurity_rate_among_black_persons_all_ethnicities,food_insecurity_rate_among_hispanic_persons_any_race,food_insecurity_rate_among_white_non_hispanic_persons,snap_threshold,percent_fi_snap_threshold,percent_fi_snap_threshold_2,child_food_insecurity_rate,number_of_food_insecure_children,percent_food_insecure_children_in_hh_w_hh_incomes_below_185_fpl,percent_food_insecure_children_in_hh_w_hh_incomes_above_185_fpl,cost_per_meal,weighted_weekly_needed_by_fi,weighted_annual_food_budget_shortfall,ruc_code,percent_of_all_people_in_poverty_2023,percent_of_all_people_in_poverty_90_percent_confidence_inrerval_lower_bound,percent_of_people_in_poverty_2023_90_percent_confidence_interval_of_estimate_upper_bound,percent_of_childen_ages_0_17_in_poverty_2023,percent_of_childen_ages_0_17_in_poverty_2023_90_percent_confidence_interval_lower_bound,percent_of_childen_ages_0_17_in_poverty_2023_90_percent_confidence_interval_of_estimate_upper_bound,all_people_in_poverty_2023_90_percent_confidence_interval_lower_bound,all_people_in_poverty_2023_90_percent_confidence_interval_upper_bound,children_under_ages_0_17_in_poverty_2023_90_percent_confidence_interval_of_estimate_lower_bound,childen_ages_0_17_in_poverty_2023_upper_bound,percent_all_people_in_poverty_2023,lower_bound_all_people_in_poverty_2023,upper_bound_all_people_in_poverty_2023,percent_children_ages_0_17_in_poverty_2023,lower_bound_children_ages_0_17_in_poverty_2023,upper_bound_children_ages_0_17_in_poverty_2023,rural_urban_continuum_code_2023,urban_influence_code_2013,metro_2023,civilian_labor_force_2000,employed_2000,unemployed_2000,unemployment_rate_2000,civilian_labor_force_2001,employed_2001,unemployed_2001,unemployment_rate_2001,civilian_labor_force_2002,employed_2002,unemployed_2002,unemployment_rate_2002,civilian_labor_force_2003,employed_2003,unemployed_2003,unemployment_rate_2003,civilian_labor_force_2004,employed_2004,unemployed_2004,unemployment_rate_2004,civilian_labor_force_2005,employed_2005,unemployed_2005,unemployment_rate_2005,civilian_labor_force_2006,employed_2006,unemployed_2006,unemployment_rate_2006,civilian_labor_force_2007,employed_2007,unemployed_2007,unemployment_rate_2007,civilian_labor_force_2008,employed_2008,unemployed_2008,unemployment_rate_2008,civilian_labor_force_2009,employed_2009,unemployed_2009,unemployment_rate_2009,civilian_labor_force_2010,employed_2010,unemployed_2010,unemployment_rate_2010,civilian_labor_force_2011,employed_2011,unemployed_2011,unemployment_rate_2011,civilian_labor_force_2012,employed_2012,unemployed_2012,unemployment_rate_2012,civilian_labor_force_2013,employed_2013,unemployed_2013,unemployment_rate_2013,civilian_labor_force_2014,employed_2014,unemployed_2014,unemployment_rate_2014,civilian_labor_force_2015,employed_2015,unemployed_2015,unemployment_rate_2015,civilian_labor_force_2016,employed_2016,unemployed_2016,unemployment_rate_2016,civilian_labor_force_2017,employed_2017,unemployed_2017,unemployment_rate_2017,civilian_labor_force_2018,employed_2018,unemployed_2018,unemployment_rate_2018,civilian_labor_force_2019,employed_2019,unemployed_2019,unemployment_rate_2019,civilian_labor_force_2020,employed_2020,unemployed_2020,unemployment_rate_2020,civilian_labor_force_2021,employed_2021,unemployed_2021,unemployment_rate_2021,civilian_labor_force_2022,employed_2022,unemployed_2022,unemployment_rate_2022,civilian_labor_force_2023,employed_2023,unemployed_2023,unemployment_rate_2023,median_household_income_2022,med_hh_income_percent_of_state_total_2022,na,na_2,na_3,na_4,x1970,x1970_2,x1,x1970_3,na_5,na_6,na_7,na_8,x1980,x1980_2,x1_2,x1980_3,na_9,na_10,na_11,na_12,x1990,x1990_2,x1990_3,x1990_4,na_13,na_14,na_15,na_16,x2000,x2000_2,x2000_3,x2000_4,na_17,na_18,na_19,na_20,x2008,x2008_2,x2008_3,x2008_4,na_21,na_22,na_23,na_24,x2019,x2019_2,x2019_3,x2019_4,na_25,na_26,na_27,na_28
48247,TX,Jim Hogg,2020,19.7%,1020,NA,26%,NA,165%,84%,16%,34.9%,630,76%,25%,$2.85,$15.14,"$468,000",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.6,19.2,30,36.6,26,47.2,8,6,0,2188,2055,133,6.1,2205,2100,105,4.8,2369,2221,148,6.2,2470,2319,151,6.1,2564,2437,127,5,2628,2501,127,4.8,2691,2574,117,4.3,2738,2633,105,3.8,2771,2666,105,3.8,3017,2785,232,7.7,2332,2091,241,10.3,2330,2122,208,8.9,2344,2191,153,6.5,2321,2155,166,7.2,2196,2061,135,6.1,2029,1882,147,7.2,1945,1759,186,9.6,1892,1753,139,7.3,1865,1758,107,5.7,1867,1777,90,4.8,1872,1693,179,9.6,1864,1703,161,8.6,1809,1711,98,5.4,1851,1764,87,4.7,43782,60.6,6,6,6,8,1917,354,42,92,79.7,14.7,1.7,3.8,1813,482,225,260,65.2,17.3,8.1,9.4,1511,733,383,332,51.1,24.8,12.9,11.2,1345,906,647,305,42,28.3,20.2,9.5,1134,1128,541,304,36.5,36.3,17.4,9.8,511,985,454,456,21.2,40.9,18.9,19
48247,TX,Jim Hogg,2021,20.2%,980,NA,21%,NA,165%,78%,22%,28.3%,440,73%,27%,$3.18,$18.54,"$551,000",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.6,19.2,30,36.6,26,47.2,8,6,0,2188,2055,133,6.1,2205,2100,105,4.8,2369,2221,148,6.2,2470,2319,151,6.1,2564,2437,127,5,2628,2501,127,4.8,2691,2574,117,4.3,2738,2633,105,3.8,2771,2666,105,3.8,3017,2785,232,7.7,2332,2091,241,10.3,2330,2122,208,8.9,2344,2191,153,6.5,2321,2155,166,7.2,2196,2061,135,6.1,2029,1882,147,7.2,1945,1759,186,9.6,1892,1753,139,7.3,1865,1758,107,5.7,1867,1777,90,4.8,1872,1693,179,9.6,1864,1703,161,8.6,1809,1711,98,5.4,1851,1764,87,4.7,43782,60.6,6,6,6,8,1917,354,42,92,79.7,14.7,1.7,3.8,1813,482,225,260,65.2,17.3,8.1,9.4,1511,733,383,332,51.1,24.8,12.9,11.2,1345,906,647,305,42,28.3,20.2,9.5,1134,1128,541,304,36.5,36.3,17.4,9.8,511,985,454,456,21.2,40.9,18.9,19
48247,TX,Jim Hogg,2022,23.2%,1120,NA,28%,NA,165%,92%,8%,28.6%,450,81%,19%,$3.43,$21.28,"$723,000",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.6,19.2,30,36.6,26,47.2,8,6,0,2188,2055,133,6.1,2205,2100,105,4.8,2369,2221,148,6.2,2470,2319,151,6.1,2564,2437,127,5,2628,2501,127,4.8,2691,2574,117,4.3,2738,2633,105,3.8,2771,2666,105,3.8,3017,2785,232,7.7,2332,2091,241,10.3,2330,2122,208,8.9,2344,2191,153,6.5,2321,2155,166,7.2,2196,2061,135,6.1,2029,1882,147,7.2,1945,1759,186,9.6,1892,1753,139,7.3,1865,1758,107,5.7,1867,1777,90,4.8,1872,1693,179,9.6,1864,1703,161,8.6,1809,1711,98,5.4,1851,1764,87,4.7,43782,60.6,6,6,6,8,1917,354,42,92,79.7,14.7,1.7,3.8,1813,482,225,260,65.2,17.3,8.1,9.4,1511,733,383,332,51.1,24.8,12.9,11.2,1345,906,647,305,42,28.3,20.2,9.5,1134,1128,541,304,36.5,36.3,17.4,9.8,511,985,454,456,21.2,40.9,18.9,19
48247,TX,Jim Hogg,2023,24.8%,1190,NA,31%,NA,165%,100%,0%,33.8%,560,85%,15%,$3.13,$19.56,"$706,000",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.6,19.2,30,36.6,26,47.2,8,6,0,2188,2055,133,6.1,2205,2100,105,4.8,2369,2221,148,6.2,2470,2319,151,6.1,2564,2437,127,5,2628,2501,127,4.8,2691,2574,117,4.3,2738,2633,105,3.8,2771,2666,105,3.8,3017,2785,232,7.7,2332,2091,241,10.3,2330,2122,208,8.9,2344,2191,153,6.5,2321,2155,166,7.2,2196,2061,135,6.1,2029,1882,147,7.2,1945,1759,186,9.6,1892,1753,139,7.3,1865,1758,107,5.7,1867,1777,90,4.8,1872,1693,179,9.6,1864,1703,161,8.6,1809,1711,98,5.4,1851,1764,87,4.7,43782,60.6,6,6,6,8,1917,354,42,92,79.7,14.7,1.7,3.8,1813,482,225,260,65.2,17.3,8.1,9.4,1511,733,383,332,51.1,24.8,12.9,11.2,1345,906,647,305,42,28.3,20.2,9.5,1134,1128,541,304,36.5,36.3,17.4,9.8,511,985,454,456,21.2,40.9,18.9,19
48261,TX,Kenedy,2019,14.0%,80,NA,NA,NA,165%,100%,0%,14.9%,30,100%,0%,$2.53,$14.24,"$35,000",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9,11.3,18.5,20.8,14,27.6,9,8,0,207,200,7,3.4,208,201,7,3.4,215,205,10,4.7,230,221,9,3.9,239,229,10,4.2,249,242,7,2.8,244,237,7,2.9,236,229,7,3,238,230,8,3.4,236,222,14,5.9,220,205,15,6.8,239,223,16,6.7,253,240,13,5.1,296,284,12,4.1,338,328,10,3,282,273,9,3.2,217,207,10,4.6,240,232,8,3.3,245,236,9,3.7,229,221,8,3.5,179,169,10,5.6,186,175,11,5.9,145,136,9,6.2,127,118,9,7.1,43274,59.9,8,9,9,9,257,44,13,20,76.9,13.2,3.9,6,195,39,12,49,66.1,13.2,4.1,16.6,160,71,28,22,56.9,25.3,10,7.8,110,57,41,53,42.1,21.8,15.7,20.3,124,74,86,39,38.4,22.9,26.6,12.1,25,9,8,5,53.2,19.1,17,10.6
48261,TX,Kenedy,2020,10.9%,40,NA,NA,NA,165%,100%,0%,18.8%,20,72%,28%,$2.92,$15.48,"$19,000",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9,11.3,18.5,20.8,14,27.6,9,8,0,207,200,7,3.4,208,201,7,3.4,215,205,10,4.7,230,221,9,3.9,239,229,10,4.2,249,242,7,2.8,244,237,7,2.9,236,229,7,3,238,230,8,3.4,236,222,14,5.9,220,205,15,6.8,239,223,16,6.7,253,240,13,5.1,296,284,12,4.1,338,328,10,3,282,273,9,3.2,217,207,10,4.6,240,232,8,3.3,245,236,9,3.7,229,221,8,3.5,179,169,10,5.6,186,175,11,5.9,145,136,9,6.2,127,118,9,7.1,43274,59.9,8,9,9,9,257,44,13,20,76.9,13.2,3.9,6,195,39,12,49,66.1,13.2,4.1,16.6,160,71,28,22,56.9,25.3,10,7.8,110,57,41,53,42.1,21.8,15.7,20.3,124,74,86,39,38.4,22.9,26.6,12.1,25,9,8,5,53.2,19.1,17,10.6
48261,TX,Kenedy,2021,12.8%,20,NA,NA,NA,165%,98%,2%,15.4%,10,69%,31%,$3.20,$18.63,"$11,000",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9,11.3,18.5,20.8,14,27.6,9,8,0,207,200,7,3.4,208,201,7,3.4,215,205,10,4.7,230,221,9,3.9,239,229,10,4.2,249,242,7,2.8,244,237,7,2.9,236,229,7,3,238,230,8,3.4,236,222,14,5.9,220,205,15,6.8,239,223,16,6.7,253,240,13,5.1,296,284,12,4.1,338,328,10,3,282,273,9,3.2,217,207,10,4.6,240,232,8,3.3,245,236,9,3.7,229,221,8,3.5,179,169,10,5.6,186,175,11,5.9,145,136,9,6.2,127,118,9,7.1,43274,59.9,8,9,9,9,257,44,13,20,76.9,13.2,3.9,6,195,39,12,49,66.1,13.2,4.1,16.6,160,71,28,22,56.9,25.3,10,7.8,110,57,41,53,42.1,21.8,15.7,20.3,124,74,86,39,38.4,22.9,26.6,12.1,25,9,8,5,53.2,19.1,17,10.6
48261,TX,Kenedy,2022,20.1%,20,NA,NA,NA,165%,100%,0%,25.0%,10,58%,42%,$3.47,$21.51,"$13,000",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9,11.3,18.5,20.8,14,27.6,9,8,0,207,200,7,3.4,208,201,7,3.4,215,205,10,4.7,230,221,9,3.9,239,229,10,4.2,249,242,7,2.8,244,237,7,2.9,236,229,7,3,238,230,8,3.4,236,222,14,5.9,220,205,15,6.8,239,223,16,6.7,253,240,13,5.1,296,284,12,4.1,338,328,10,3,282,273,9,3.2,217,207,10,4.6,240,232,8,3.3,245,236,9,3.7,229,221,8,3.5,179,169,10,5.6,186,175,11,5.9,145,136,9,6.2,127,118,9,7.1,43274,59.9,8,9,9,9,257,44,13,20,76.9,13.2,3.9,6,195,39,12,49,66.1,13.2,4.1,16.6,160,71,28,22,56.9,25.3,10,7.8,110,57,41,53,42.1,21.8,15.7,20.3,124,74,86,39,38.4,22.9,26.6,12.1,25,9,8,5,53.2,19.1,17,10.6
48261,TX,Kenedy,2023,26.4%,10,NA,NA,NA,165%,46%,54%,NA,NA,NA,NA,$3.17,$19.79,"$6,000",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9,11.3,18.5,20.8,14,27.6,9,8,0,207,200,7,3.4,208,201,7,3.4,215,205,10,4.7,230,221,9,3.9,239,229,10,4.2,249,242,7,2.8,244,237,7,2.9,236,229,7,3,238,230,8,3.4,236,222,14,5.9,220,205,15,6.8,239,223,16,6.7,253,240,13,5.1,296,284,12,4.1,338,328,10,3,282,273,9,3.2,217,207,10,4.6,240,232,8,3.3,245,236,9,3.7,229,221,8,3.5,179,169,10,5.6,186,175,11,5.9,145,136,9,6.2,127,118,9,7.1,43274,59.9,8,9,9,9,257,44,13,20,76.9,13.2,3.9,6,195,39,12,49,66.1,13.2,4.1,16.6,160,71,28,22,56.9,25.3,10,7.8,110,57,41,53,42.1,21.8,15.7,20.3,124,74,86,39,38.4,22.9,26.6,12.1,25,9,8,5,53.2,19.1,17,10.6
48271,TX,Kinney,2019,17.9%,660,NA,NA,13%,165%,85%,15%,30.1%,140,96%,4%,$2.27,$12.78,"$256,000",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,16,26,26,17.7,34.3,9,10,0,1212,1120,92,7.6,1257,1171,86,6.8,1341,1234,107,8,1423,1313,110,7.7,1471,1375,96,6.5,1446,1357,89,6.2,1332,1254,78,5.9,1356,1291,65,4.8,1375,1302,73,5.3,1440,1329,111,7.7,1272,1129,143,11.2,1272,1139,133,10.5,1260,1150,110,8.7,1217,1100,117,9.6,1227,1137,90,7.3,1185,1109,76,6.4,1156,1089,67,5.8,1157,1092,65,5.6,1341,1282,59,4.4,1355,1307,48,3.5,1307,1229,78,6,1254,1184,70,5.6,1262,1201,61,4.8,1261,1203,58,4.6,52609,72.8,10,9,7,9,781,124,83,29,76.8,12.2,8.2,2.9,805,292,148,100,59.9,21.7,11,7.4,924,562,392,233,43.8,26.6,18.6,11,774,637,510,414,33.1,27.3,21.8,17.7,697,697,733,406,27.5,27.5,28.9,16,288,635,1130,498,11.3,24.9,44.3,19.5
48271,TX,Kinney,2020,16.2%,600,NA,NA,10%,165%,81%,19%,28.9%,130,99%,1%,$2.39,$12.66,"$230,000",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,16,26,26,17.7,34.3,9,10,0,1212,1120,92,7.6,1257,1171,86,6.8,1341,1234,107,8,1423,1313,110,7.7,1471,1375,96,6.5,1446,1357,89,6.2,1332,1254,78,5.9,1356,1291,65,4.8,1375,1302,73,5.3,1440,1329,111,7.7,1272,1129,143,11.2,1272,1139,133,10.5,1260,1150,110,8.7,1217,1100,117,9.6,1227,1137,90,7.3,1185,1109,76,6.4,1156,1089,67,5.8,1157,1092,65,5.6,1341,1282,59,4.4,1355,1307,48,3.5,1307,1229,78,6,1254,1184,70,5.6,1262,1201,61,4.8,1261,1203,58,4.6,52609,72.8,10,9,7,9,781,124,83,29,76.8,12.2,8.2,2.9,805,292,148,100,59.9,21.7,11,7.4,924,562,392,233,43.8,26.6,18.6,11,774,637,510,414,33.1,27.3,21.8,17.7,697,697,733,406,27.5,27.5,28.9,16,288,635,1130,498,11.3,24.9,44.3,19.5
48271,TX,Kinney,2021,19.3%,620,NA,21%,12%,165%,77%,23%,30.0%,150,84%,16%,$2.82,$16.40,"$309,000",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,16,26,26,17.7,34.3,9,10,0,1212,1120,92,7.6,1257,1171,86,6.8,1341,1234,107,8,1423,1313,110,7.7,1471,1375,96,6.5,1446,1357,89,6.2,1332,1254,78,5.9,1356,1291,65,4.8,1375,1302,73,5.3,1440,1329,111,7.7,1272,1129,143,11.2,1272,1139,133,10.5,1260,1150,110,8.7,1217,1100,117,9.6,1227,1137,90,7.3,1185,1109,76,6.4,1156,1089,67,5.8,1157,1092,65,5.6,1341,1282,59,4.4,1355,1307,48,3.5,1307,1229,78,6,1254,1184,70,5.6,1262,1201,61,4.8,1261,1203,58,4.6,52609,72.8,10,9,7,9,781,124,83,29,76.8,12.2,8.2,2.9,805,292,148,100,59.9,21.7,11,7.4,924,562,392,233,43.8,26.6,18.6,11,774,637,510,414,33.1,27.3,21.8,17.7,697,697,733,406,27.5,27.5,28.9,16,288,635,1130,498,11.3,24.9,44.3,19.5
48271,TX,Kinney,2022,22.2%,700,NA,28%,15%,165%,72%,28%,33.3%,120,93%,7%,$3.04,$18.86,"$400,000",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,16,26,26,17.7,34.3,9,10,0,1212,1120,92,7.6,1257,1171,86,6.8,1341,1234,107,8,1423,1313,110,7.7,1471,1375,96,6.5,1446,1357,89,6.2,1332,1254,78,5.9,1356,1291,65,4.8,1375,1302,73,5.3,1440,1329,111,7.7,1272,1129,143,11.2,1272,1139,133,10.5,1260,1150,110,8.7,1217,1100,117,9.6,1227,1137,90,7.3,1185,1109,76,6.4,1156,1089,67,5.8,1157,1092,65,5.6,1341,1282,59,4.4,1355,1307,48,3.5,1307,1229,78,6,1254,1184,70,5.6,1262,1201,61,4.8,1261,1203,58,4.6,52609,72.8,10,9,7,9,781,124,83,29,76.8,12.2,8.2,2.9,805,292,148,100,59.9,21.7,11,7.4,924,562,392,233,43.8,26.6,18.6,11,774,637,510,414,33.1,27.3,21.8,17.7,697,697,733,406,27.5,27.5,28.9,16,288,635,1130,498,11.3,24.9,44.3,19.5
48271,TX,Kinney,2023,20.4%,640,NA,23%,14%,165%,66%,34%,NA,NA,NA,NA,$2.84,$17.72,"$344,000",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,16,26,26,17.7,34.3,9,10,0,1212,1120,92,7.6,1257,1171,86,6.8,1341,1234,107,8,1423,1313,110,7.7,1471,1375,96,6.5,1446,1357,89,6.2,1332,1254,78,5.9,1356,1291,65,4.8,1375,1302,73,5.3,1440,1329,111,7.7,1272,1129,143,11.2,1272,1139,133,10.5,1260,1150,110,8.7,1217,1100,117,9.6,1227,1137,90,7.3,1185,1109,76,6.4,1156,1089,67,5.8,1157,1092,65,5.6,1341,1282,59,4.4,1355,1307,48,3.5,1307,1229,78,6,1254,1184,70,5.6,1262,1201,61,4.8,1261,1203,58,4.6,52609,72.8,10,9,7,9,781,124,83,29,76.8,12.2,8.2,2.9,805,292,148,100,59.9,21.7,11,7.4,924,562,392,233,43.8,26.6,18.6,11,774,637,510,414,33.1,27.3,21.8,17.7,697,697,733,406,27.5,27.5,28.9,16,288,635,1130,498,11.3,24.9,44.3,19.5
48283,TX,La Salle,2019,13.9%,1030,NA,19%,16%,165%,70%,30%,19.2%,290,95%,5%,$2.56,$14.44,"$451,000",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.1,20.5,33.7,31.6,21.4,41.8,8,6,0,2208,2050,158,7.2,2217,2066,151,6.8,2255,2066,189,8.4,2365,2181,184,7.8,2344,2188,156,6.7,2608,2460,148,5.7,2741,2601,140,5.1,2757,2621,136,4.9,2911,2754,157,5.4,2928,2658,270,9.2,2728,2481,247,9.1,3136,2917,219,7,3663,3500,163,4.4,4168,4010,158,3.8,4569,4426,143,3.1,4270,4091,179,4.2,3887,3687,200,5.1,4175,4021,154,3.7,4550,4439,111,2.4,4353,4248,105,2.4,3723,3472,251,6.7,3811,3648,163,4.3,4116,3997,119,2.9,4070,3965,105,2.6,40555,56.1,6,6,6,8,1941,276,114,148,78.3,11.1,4.6,6,2044,437,200,226,70.3,15,6.9,7.8,1758,601,509,347,54.7,18.7,15.8,10.8,1797,927,646,232,49.9,25.7,17.9,6.4,2022,1121,896,232,47.3,26.2,21,5.4,1625,1896,611,364,36.1,42.2,13.6,8.1
48283,TX,La Salle,2020,14.1%,1060,NA,20%,NA,165%,64%,36%,20.9%,330,100%,0%,$2.49,$13.22,"$425,000",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.1,20.5,33.7,31.6,21.4,41.8,8,6,0,2208,2050,158,7.2,2217,2066,151,6.8,2255,2066,189,8.4,2365,2181,184,7.8,2344,2188,156,6.7,2608,2460,148,5.7,2741,2601,140,5.1,2757,2621,136,4.9,2911,2754,157,5.4,2928,2658,270,9.2,2728,2481,247,9.1,3136,2917,219,7,3663,3500,163,4.4,4168,4010,158,3.8,4569,4426,143,3.1,4270,4091,179,4.2,3887,3687,200,5.1,4175,4021,154,3.7,4550,4439,111,2.4,4353,4248,105,2.4,3723,3472,251,6.7,3811,3648,163,4.3,4116,3997,119,2.9,4070,3965,105,2.6,40555,56.1,6,6,6,8,1941,276,114,148,78.3,11.1,4.6,6,2044,437,200,226,70.3,15,6.9,7.8,1758,601,509,347,54.7,18.7,15.8,10.8,1797,927,646,232,49.9,25.7,17.9,6.4,2022,1121,896,232,47.3,26.2,21,5.4,1625,1896,611,364,36.1,42.2,13.6,8.1
48283,TX,La Salle,2021,14.3%,990,NA,16%,NA,165%,57%,43%,14.1%,220,91%,9%,$3.16,$18.43,"$553,000",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.1,20.5,33.7,31.6,21.4,41.8,8,6,0,2208,2050,158,7.2,2217,2066,151,6.8,2255,2066,189,8.4,2365,2181,184,7.8,2344,2188,156,6.7,2608,2460,148,5.7,2741,2601,140,5.1,2757,2621,136,4.9,2911,2754,157,5.4,2928,2658,270,9.2,2728,2481,247,9.1,3136,2917,219,7,3663,3500,163,4.4,4168,4010,158,3.8,4569,4426,143,3.1,4270,4091,179,4.2,3887,3687,200,5.1,4175,4021,154,3.7,4550,4439,111,2.4,4353,4248,105,2.4,3723,3472,251,6.7,3811,3648,163,4.3,4116,3997,119,2.9,4070,3965,105,2.6,40555,56.1,6,6,6,8,1941,276,114,148,78.3,11.1,4.6,6,2044,437,200,226,70.3,15,6.9,7.8,1758,601,509,347,54.7,18.7,15.8,10.8,1797,927,646,232,49.9,25.7,17.9,6.4,2022,1121,896,232,47.3,26.2,21,5.4,1625,1896,611,364,36.1,42.2,13.6,8.1
48283,TX,La Salle,2022,20.4%,1420,NA,23%,21%,165%,62%,38%,21.2%,330,85%,15%,$3.43,$21.23,"$915,000",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.1,20.5,33.7,31.6,21.4,41.8,8,6,0,2208,2050,158,7.2,2217,2066,151,6.8,2255,2066,189,8.4,2365,2181,184,7.8,2344,2188,156,6.7,2608,2460,148,5.7,2741,2601,140,5.1,2757,2621,136,4.9,2911,2754,157,5.4,2928,2658,270,9.2,2728,2481,247,9.1,3136,2917,219,7,3663,3500,163,4.4,4168,4010,158,3.8,4569,4426,143,3.1,4270,4091,179,4.2,3887,3687,200,5.1,4175,4021,154,3.7,4550,4439,111,2.4,4353,4248,105,2.4,3723,3472,251,6.7,3811,3648,163,4.3,4116,3997,119,2.9,4070,3965,105,2.6,40555,56.1,6,6,6,8,1941,276,114,148,78.3,11.1,4.6,6,2044,437,200,226,70.3,15,6.9,7.8,1758,601,509,347,54.7,18.7,15.8,10.8,1797,927,646,232,49.9,25.7,17.9,6.4,2022,1121,896,232,47.3,26.2,21,5.4,1625,1896,611,364,36.1,42.2,13.6,8.1
48283,TX,La Salle,2023,20.4%,1420,NA,26%,NA,165%,74%,26%,17.1%,280,95%,5%,$3.12,$19.52,"$841,000",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.1,20.5,33.7,31.6,21.4,41.8,8,6,0,2208,2050,158,7.2,2217,2066,151,6.8,2255,2066,189,8.4,2365,2181,184,7.8,2344,2188,156,6.7,2608,2460,148,5.7,2741,2601,140,5.1,2757,2621,136,4.9,2911,2754,157,5.4,2928,2658,270,9.2,2728,2481,247,9.1,3136,2917,219,7,3663,3500,163,4.4,4168,4010,158,3.8,4569,4426,143,3.1,4270,4091,179,4.2,3887,3687,200,5.1,4175,4021,154,3.7,4550,4439,111,2.4,4353,4248,105,2.4,3723,3472,251,6.7,3811,3648,163,4.3,4116,3997,119,2.9,4070,3965,105,2.6,40555,56.1,6,6,6,8,1941,276,114,148,78.3,11.1,4.6,6,2044,437,200,226,70.3,15,6.9,7.8,1758,601,509,347,54.7,18.7,15.8,10.8,1797,927,646,232,49.9,25.7,17.9,6.4,2022,1121,896,232,47.3,26.2,21,5.4,1625,1896,611,364,36.1,42.2,13.6,8.1
48311,TX,McMullen,2019,12.3%,100,NA,NA,NA,165%,47%,53%,14.8%,30,53%,47%,$2.75,$15.52,"$47,000",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,9.3,15.5,18.6,12.5,24.7,8,12,0,400,384,16,4,439,422,17,3.9,434,415,19,4.4,458,435,23,5,432,411,21,4.9,382,362,20,5.2,340,320,20,5.9,336,319,17,5.1,333,315,18,5.4,361,336,25,6.9,488,467,21,4.3,659,638,21,3.2,742,725,17,2.3,881,857,24,2.7,1058,1037,21,2,969,949,20,2.1,862,844,18,2.1,743,729,14,1.9,711,698,13,1.8,809,796,13,1.6,716,696,20,2.8,752,735,17,2.3,851,835,16,1.9,829,815,14,1.7,67525,93.4,12,3,9,8,472,130,23,44,70.6,19.4,3.4,6.6,249,110,76,79,48.4,21.4,14.8,15.4,198,172,108,82,35.4,30.7,19.3,14.6,155,216,143,99,25.3,35.2,23.3,16.2,127,172,194,35,24.1,32.6,36.7,6.6,41,156,104,53,11.6,44.1,29.4,15
48311,TX,McMullen,2020,9.3%,70,NA,NA,NA,165%,93%,8%,14.7%,30,100%,0%,$2.74,$14.55,"$31,000",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,9.3,15.5,18.6,12.5,24.7,8,12,0,400,384,16,4,439,422,17,3.9,434,415,19,4.4,458,435,23,5,432,411,21,4.9,382,362,20,5.2,340,320,20,5.9,336,319,17,5.1,333,315,18,5.4,361,336,25,6.9,488,467,21,4.3,659,638,21,3.2,742,725,17,2.3,881,857,24,2.7,1058,1037,21,2,969,949,20,2.1,862,844,18,2.1,743,729,14,1.9,711,698,13,1.8,809,796,13,1.6,716,696,20,2.8,752,735,17,2.3,851,835,16,1.9,829,815,14,1.7,67525,93.4,12,3,9,8,472,130,23,44,70.6,19.4,3.4,6.6,249,110,76,79,48.4,21.4,14.8,15.4,198,172,108,82,35.4,30.7,19.3,14.6,155,216,143,99,25.3,35.2,23.3,16.2,127,172,194,35,24.1,32.6,36.7,6.6,41,156,104,53,11.6,44.1,29.4,15
